hotel_id,user_id,rating,review_text,user_city,user_city_encoded
Best Western of Long Beach,A Traveler,2.0,Staff uninterested in having to wait till 3pm for check in. They could've made an exception for early check in when checking out was 1130am.,Big Bear City,155
Best Western of Long Beach,KKressley,4.0,"Martin, the van driver and maintenance supervivor, assisted me in navigating the complex system of public transportation in Long Beach. The hotel is in a run-down neighborhood, but the hotel itself is nice and a good value.",Mobile,1037
Best Western of Long Beach,N6EAJ,4.0,We took advantage of the park and cruise package (stay the night before your cruise and leave your car there for up to a week). The staff was very friendly and helpful. The complimentary breakfast was fine. It was nice to park our car in their covered parking while we were gone for a week. The ride to and from... More,Mobile,1037
Best Western of Long Beach,Patrick O,3.0,Pretty nice place. Its not in the best part of town but it has a parking garage and the car was fine. Breakfast again was ok but the room was very clean and comfortable. The only real problem was there was no hot water. I dont know if they were having a problem or not but the water was cold... More,Mobile,1037
Best Western of Long Beach,Norita F,4.0,"Very nice. Stayed there for 7 nites. Price is right, room was very clean, staff was friendly. They have a very nice breakfast buffet daily. Property itself could probably use a refurbishment, but overall we thought it was a really good value for the price.",Mobile,1037
Best Western of Long Beach,John B,5.0,"Delighted. The rates are affordable. They will drop you off and pick you up from nearby attractions, in my case, the ferry to and from Catalina Island. The included breakfast is not gourmet but a definite step up from Continental. A big bonus with this hotel is you can arrange to safely park your vehicle there while you are away... More",Mobile,1037
Best Western of Long Beach,leomatnrose,4.0,"I stayed here instead of a more pricey option. The room was clean the staff was very nice. I had free shuttle service to meetings at the Hyatt conference center. The driver, Martin, was very nice...",Brentwood,195
Best Western of Long Beach,SpentaArmaiti,4.0,"I was happy with the value / price point on the BWLB. EXCEPT for E, the staff was super friendly and sweet. My son left his dress pants in the room, and E was really unprofessional about helping us find them. When we called back in the morning, the person on the desk dropped what she was doing, went to... More",Grawn,638
Best Western of Long Beach,Mary Ann M,4.0,"Since is was just an overnight stay, I didn't get the whole experience of Long Beach however the hotel is quiet especially for the location and it was very clean, I will stay here again for my next cruise",Grawn,638
Best Western of Long Beach,greekangel,5.0,"This hotel is perfect! We arrived for our one night stay prior to our cruise leaving out of San Pedro. The hotel location is not perfect, it is up from the Long Beach area and on a main street, but the service was impeccable, they offer a area shuttle during the day, although we choose to walk to the Long... More",British Columbia,203
Best Western of Long Beach,hangtown46,4.0,"The hotel was nice, clean and helpful staff. One in particular was very nice. Shuttle driver Martin was very helpful with my family as my daughter is in a wheelchair and my wife suffers from Multiple Sclerosis. Very friendly and outgoing we had conversations to and from our vacation transportation. Very cautious and considerate driver. I would enjoy his skills... More",Paso Robles,1260
Best Western of Long Beach,Forn H,3.0,"It's not Frontenac or anything, but Best Western Long Beach is perfectly suitable for a quick night or two in Long Beach. The area around the hotel isn't so nice but beggars can't be choosers - and the prices can't be beat. Friendly staff for the most part. Decent facilities (small pool, tiny fitness center) and free, if meager, breakfast... More",Paso Robles,1260
Best Western of Long Beach,GUY T,4.0,We found this hotel to be very clean and comfortable. Due to our reward status we were upgraded to a suite and found the room to be great! The bedroom was separate from the sitting area which allowed my wife and her friend to socialize while I was able to sleep. Something that would not of happened if we were... More,Paso Robles,1260
Best Western of Long Beach,K C,5.0,"Our room was upgraded to a 1 BR suite. Hotel was clean and we had a quiet restful night. We were attracted to this hotel because we were taking a cruise and they advertised park-and-cruise and a free shuttle to/from the cruise-liners. Everything went smoothly. Our shuttle driver, Martin, dropped us off on-time, and, gave us a card with the... More",Paso Robles,1260
Best Western of Long Beach,caroline,5.0,Staff was courteous and allowed us to check in earlier than expected. Nice breakfast - enjoyed the pool.,Paso Robles,1260
Best Western of Long Beach,SureshPanth,1.0,"02/17/2016 The staff of this hotel is totally unprofessional. We checked into this hotel on 2/14/16 for 2 nights. We were out the whole day on 2/15 and returned around midnight. That's when our ordeal began. First of all, there was power outage by the time we came. Of course its not their fault! But the staff was totally unprepared... More",Cupertino,388
Best Western of Long Beach,A Traveler,1.0,"OMG!!! Worst place to stay... BAD SERVICE. The power was out the day we left from 7:30 am to NOON. Didn't have a double bed which wasn't a big deal. However, the king size bed we had, there was like a hole or something in it when you sat at the end of the bed you fell off like there was nothing underneath the mattress. It smelt like straight sewage when you ran the water in the bath room as well as in the shower. The neighborhood is NOT GOOD at all. Not safe. Hotel sits in the middle of auto body and junk yards, train is out front and you hear police helicopters and sirens all night long. ONLY great thing is their breakfast.",Cupertino,388
Best Western of Long Beach,Frank S,4.0,"The room was very clean and the bed comfortable. The hotel staff was very friendly and helpful. The guests in the room on the upper floor could be heard in the evening and in the morning. The sound of their walking, packing, and water from the shower.",Cupertino,388
Best Western of Long Beach,James N,5.0,"This was a very nice, well-maintained, and well-appointed motel in a great location for visiting the Los Angeles area attractions. It is convenient to major traffic arteries and several forms of public transportation.",Cupertino,388
Best Western of Long Beach,Ron Lowers,5.0,wow great service and imagine my surprise when checking in and was told i got a free upgrade to a suite! great way to start vacation ! thank you bw,Cupertino,388
Best Western of Long Beach,EMery O,5.0,After a terrible stay in Anaheim Best Western. This place has the best beds. We only stayed one night but it was a great nights sleep. They picked us up from the Long Beach airport and dropped us off the next day at the Sea port (they go to both Long Beach and San Pedro). Book direct with the hotel... More,Cupertino,388
Best Western of Long Beach,Melanie I,4.0,"The rooms are decent size, the beds are comfortable, the staff is very friendly. The hotel does a lot of business for those that park their cars there and cruise so pre-cruise days sees a lot of people. Compared to some of the other hotels in the area that cost more it is a very good stay, but the windows... More",Cupertino,388
Best Western of Long Beach,Raymond W,4.0,"This hotel is great for acommodating people to board the ships nearby. It is great for leaving your car while on the ship also. Not in the best part of town, but sure is convenient. They serve a hot breakfast and the beds are very comfortable.",Happy Jack,673
Best Western of Long Beach,A Traveler,3.0,The hotel wasn't too bad but the location was horrible. The neighborhood didn't seem safe and there was a bunch of tagging. The one good thing was they lock the parking area at night.,Happy Jack,673
Best Western of Long Beach,A Traveler,5.0,Very happy with our stay. Great value.,Happy Jack,673
Best Western of Long Beach,amyrph,1.0,"Can't park there for cruise parking unless you purchase the package directly from hotel for hotel stayed and cruise parking. Otherwise, even if you offered to pay daily parking while on your cruise, they rudely refused it.",Cupertino,388
Best Western of Long Beach,Rebekah Cathey,1.0,not what we were expecting. decent place to stay between a and b but not recommended for a long stay. staff ended up being accommodating after some issues and overall happy with our stay here.,Cupertino,388
Best Western of Long Beach,Victoria L,5.0,"Couldn't ask for more, everything was perfect. From fast and easy check in, very good internet speed,Awesome bed!! Good equipped fitness room, nice clean pool. Easy parking and elevator access, Delicious breakfast, enjoyed the self making pancake machine. Fast and pleasant check out.",Cupertino,388
Best Western of Long Beach,Silvia N,4.0,"Accomodations were very nice, comfortable bed and clean. We were able to use the hotel and parking for our 7 day Mexican cruise. We had 3 other couples with us on this cruise and had no trouble with storing their cars at this hotel also and they were very happy with their rooms. Long Beach Pier and Marina is very... More",Cupertino,388
Best Western of Long Beach,Patty567,4.0,My husband and I stayed here one night jut before our cruise with Carnival. Our room was lovely and very quiet considering the hotel was on a busy street. The hotel keeps the cars of people going on cruises which was very nice. They shuttled us to the cruise terminal in the morning and then picked us up when we... More,Cupertino,388
Best Western of Long Beach,Malory P,2.0,"Very bad location, 'ghetto' - pool is visible to the street which is also next to a train station- lots of random people roaming the streets. The room had a very bad odor and the staff was not very helpful trying to get us the best rate for a 10 hour stay.",Cupertino,388
Best Western of Long Beach,Susan R,5.0,"We were extremely satisfied with the hotel, The continental breakfast was outstanding and everyone was nice. We would espetially like to mention Katherine on the front desk who went above and beyond to help us out. Also Martin head of housekeeping and sometime shuttle driver was most pleasant and helpful' We will be heading back to Long Beach next year... More",Tallapoosa,1674
Best Western of Long Beach,A Traveler,4.0,Generally a good value with very pleasant staff. Very typical Best Western layout. Clean and comfortable bed. Only annoying thing was all the wall mounted soap and shampoo dispensers were mostly clogged and would not really dispense.,Tallapoosa,1674
Best Western of Long Beach,Thatchmo14,2.0,We bought one night in advance of NCL cruise. Was told at airport by Officer not to leave Hotel at night due to risky area. We were okay with that and just wanted a clean room and good nights sleep. Got to Hotel and into room. Room had multiple stains on carpet and a smell to the room. The worst... More,Santa Clara,1497
Best Western of Long Beach,Paula-Rae H,3.0,"We stayed here one night before our cruise. The staff makes this hotel, they are very helpful, efficient and kind. The hotel rooms themselves need work, but they are clean. The complimentary shuttle to the cruise was awesome, very helpful. The staff gave us a call when the shuttle arrived 5 minutes earlier than expected and simply said. No problem... More",Chestermre,307
Best Western of Long Beach,A Traveler,2.0,"The staff was great but the room was generally in bad shape. For the area, which is rough, the hotel fit right in...know what I mean Won't stay here again.",Chestermre,307
Best Western of Long Beach,B,5.0,"I've stayed here several times in the last few years, and have always been pleased. Since I was here in November, 2015, they've experienced many upgrades that make the experience of being here even better. The breakfast buffet is beyond expectations, with scrambled eggs and sausage along with the usual pancakes, waffles, cereal, etc. They are still finishing up the changes to the rooms, hallways, lobby, etc. and each day you can see these updates now in place. I certainly look forward to coming back in a few months and seeing the final changes.",Chestermre,307
Best Western of Long Beach,Amelia C,3.0,"Nice, clean, don't take a room to the front of the Hotel, you have the noise of the train, and the street traffic. Cant be out walking when the sun goes down to many homeless on the street. Breakfast was good, and the staff was quick to clean any mess, the front desk was very helpful.",Sylmar,1665
Best Western of Long Beach,A Traveler,3.0,"I wanted a clean, safe hotel with wifi and parking that wasn't too expensive and this worked out just fine. The room was much bigger than I would have expected and the TV worked great (and it automatically shut off after a while when I fell asleep with it on, which is always useful). The parking lot can be a bit difficult to access, but that's not too surprising for a downtown hotel. I was glad they had free parking at all.",Sylmar,1665
Best Western of Long Beach,Jeannine D,3.0,"The front desk guy was rude. The room was clean. No rollaway beds, so don't bother asking. The breakfast was okay, not great, but not terrible. Martin the shuttle driver was super helpful nice. Overall, I've stayed in worse places. I'd stay again.",Mohave Valley,1039
Best Western of Long Beach,Frank S,1.0,"The room was filthy, stained sheets, no other rooms available slept with my clothes on. Power outrage no emergency lights for hallway, staff had no flash lights. Moved next day room was acceptable. This was a business trip 2 other associates also stated rooms were not that clean. Staff were OK, exterior and pool were OK. Not a safe location... More",san Diago,1996
Best Western of Long Beach,A Traveler,2.0,Though the hotel was OK the area it was in was not to our liking.,san Diago,1996
Best Western of Long Beach,Wendy K,5.0,We stayed at this hotel one night before our cruise out of Long Beach and it was perfect for what we needed. Excellent location and the staff was very nice. The shuttle to and from the port made our trip so relaxing and our car was kept safe in the underground garage. I would recommend this hotel to anyone!,Pismo Beach,1296
Best Western of Long Beach,Traci L,2.0,I was in town for a conference and it was a challenge to find a room. My friend selected this hotel through Expedia. I arrived a day before her and was alone the first night. My king bed room was gross. There was a large stain on the couch and the carpets were dirty. The second room with 2 queens... More,Pismo Beach,1296
Best Western of Long Beach,James Z,3.0,"there was no place to walk to for dinner, only a pizza hut that was just for carry out, so we ate in our room. The next evening we ate at the other place within walking distance and that was McDonalds. Did not like the area at all. Everyone who worked at Best Western were very nice.",Pismo Beach,1296
Best Western of Long Beach,GA B,2.0,"This should be barely be hanging on to Best Western title, as it was NOT what I am accustom to as a Best Western Plus traveler. It was run down, dirty, the elevator was broken, and there are only rooms on upper floors, none on the entry floor. It is across the street from a train station, so, there was... More",Seattle,1522
Best Western of Long Beach,KarenVenture_CA,2.0,OK for cheap. Hallway smelled of smoke. View was of the a/c parapet. Bed was comfortable and overall the room seemed clean. Didn't like the area and was told later at a restaurant that it was a 'seedy' part of town. We only stayed one night.,Seattle,1522
Best Western of Long Beach,Sergio,5.0,Love having breakfast and how comfortable the hotel is!,Seattle,1522
Best Western of Long Beach,Al J,3.0,"Overnighted before getting one a cruise. Martin shuttled us downtown and was very helpful in showing options to eat at and how to get back to the hotel on the train. Not really any place to eat close to the property so you need to go downtown or to the waterfront to eat. Price was good. Hotel was very clean,... More",Toronto,1708
Best Western of Long Beach,Kathygirl2014,2.0,"The elevator worked very slowly. The door did not open when it should have. There was no ventilation in the elevator or hallways. Three stairwells opened to the street, with no security locks. The neighborhood had transients that could have entered the building at any time.",Toronto,1708
Best Western of Long Beach,3vmom,2.0,The room was ok. Carpet had stains and was dirty. Lobby was not like pictures on line reflected at all. Ok for a one night stop type of thing but not for more days. Front desk per personnel kind of dry.,Toronto,1708
Best Western of Long Beach,Ruffles1953,4.0,Get an inside room away from the street / otherwise great place and breakfast was good. Lots of selection. Perfect for visiting of preping fro a cruise. Enjoyed the light rail right next to the place so you didn't have to use your car.,San Jose,1485
Best Western of Long Beach,A Traveler,4.0,"Short stay (2 nights) to attend industry trade show BWLB is a conveniently located property, well kept, clean, great service, plentiful parking... plus a value rate (for the area). Located about 10 blocks from the heart of the convention and performing arts center, as well as the restaurant district without the price tag of the brand name properties.",San Jose,1485
Best Western of Long Beach,Jmiller1232022,5.0,"I haven't stayed at this chain for quite awhile but I got a deal on a room and rolled the dice on this place. Man was I impressed check in was real easy with just my name, I was in my room in no time. The room was real clean and well stocked the bed was real comfortable and I... More",San Jose,1485
Best Western of Long Beach,Nicole A,3.0,We stayed at the Best Western of Long Beach for our honeymoon trip to our cruise on Jan 10 2016. I was a lil nervous upon reading reviews of all the construction that was taking place. We were pleasantly surprised at the cleanliness of the hotel. Our room was spacious and had a sofa bed to accommodate our luggage ... More,San Jose,1485
Best Western of Long Beach,Nicole M,5.0,Would be nice to have a full breakfast but was good anyway. Room was quiet but beds could use some warmer covers during the winter months. The key cards did not work. A worker came and fixed them within minutes of my bringing it to their attention. The man stayed to make sure I was able to get the door... More,Cornelius,367
Best Western of Long Beach,AZSkyKing,4.0,"We stayed here the night before a cruise. The rooms were clean and (sort of) updated. We were able to park our car in the underground garage for the whole week we were gone. Everything worked out fine, and would recommend.",Phoenix,1283
Best Western of Long Beach,Geri M,4.0,I checked in early and staff were friendly and helpful. Hotel is in a seedy location but I was only there for one night since I was attending an event at the Long Beach Convention Center. It is a simple 8 minute drive down Long Beach Blvd to get there. Parking was free at the hotel. My hotel room was... More,San Diego,1483
Best Western of Long Beach,Perry B,4.0,We arrived at the hotel in the evening and learned that we had accidentally made a reservation for the previous night instead of the night we arrived. The staff were very accommodating and were able to find a room for us at no extra charge. We were very thankful since the hotel was almost sold out. Thank you Best Western... More,Livermore,892
Best Western of Long Beach,A Traveler,5.0,Perfect hotel if you are leaving from the Long Beach cruise terminal. Comfortable and the staff is super nice. Delicious continental breakfast...more than just pastries.,Livermore,892
Best Western of Long Beach,Chuck Chou,5.0,Complimentary shuttle to / from both Long Beach Airport and Cruise Terminal in San Pedro. Many dinig options with 2 blocks.,Livermore,892
Best Western of Long Beach,halley l,3.0,"This hotel has nice staff but did not inform anyone till they arrived that the hotel was under major construction. They said that on their website it said it will be under construction for 6 months. Also there is only 1 elevator for this whole hotel, fast but all the workers were using it too. Breakfast wasn't bad and they... More",Livermore,892
Best Western of Long Beach,Ayan20,5.0,"Best Western is located close to Long Beach Blvd and PCH just next to a train station. The surrounding doesnt look very great but the hotel is pretty neat and provides comfortable stay for a couple. They have a good covered parking, which is very assuring for the area. The complimentary breakfast was good.",Long Beach,903
Best Western of Long Beach,Carrie W,5.0,"We stayed at this Best Western because they will shuttle you to the cruise ship. We were shocked at how nice the room was, and the breakfast a nice bonus. Our shuttle driver Martin was great . We called to be picked up and he was prompt, courteous, and very friendly.",Escalon,493
Best Western of Long Beach,AliciaPhxtoHK,3.0,"We stayed here specifically for the location between the airport and the cruise terminal. The free shuttle to the cruise terminal in the morning was quite helpful but only runs twice, 11am and 1pm. There was a laundromat right across the street that was great doing our laundry before boarding. The breakfast in the morning is the usual fare -... More",Nairobi,1093
Best Western of Long Beach,Jan B,4.0,"This hotel was rated three stars, but we would definitely give it more. Yes, the neighborhood is a bit sketchy, but the hotel itself, the parking and the pool, are perfectly secure. There is a streetcar station just outside the door, which takes one quickly and economically to the beautiful downtown and waterfront areas of Long Beach. Easy access to... More",Nairobi,1093
Best Western of Long Beach,Susan W,3.0,It was a good place to stay as the train stopped right outside and would take you closer to the action. Breakfast was ordinary as our many American continental breakfasts. Room was comfortable as you would expect.,Brisbane,200
Best Western of Long Beach,Michelle,5.0,"Great staff, very friendly. Esay check in/out. Comfortable bed and nice big bathroom. Neighborhood is real sketchy,wouldn't walk alone especially at night. Metro across the street so you have access to public transportation to take you anywhere. Security cameras in parking areas and by pool.",Brisbane,200
Best Western of Long Beach,Adabelle C,4.0,"The fitness room was great! The staff is so helpful and professional. Martin the housekeeping supervisor and shuttle driver was the most friendly, willing to help with directions, and customize our group's needs on where to drop us off at the convention center. Would come back again because of the service he performed and the easy transportation to and from... More",Brisbane,200
Best Western of Long Beach,A Traveler,5.0,Hotel staff were great. We also received a crib for my 6 month old for free. breakfast was awesome. would recommend. thanks,Brisbane,200
Best Western of Long Beach,nelliesgetaways,4.0,missed the exit and ended up on an alley on side of hotel which was scary but once inside it felt safe. Never had to go through that alley again...thank goodness. Not bad for a pre night cruise hotel that includes parking while on cruise and a shuttle to and from pier. Employees were nice :),Brentwood,195
Best Western of Long Beach,A Traveler,5.0,We were only there for one night but the stay was wonderful. Nice breakfast setup as well as very helpful staff and the ability to setup shuttles to the cruising dock.,Brentwood,195
Best Western of Long Beach,Chuck Chou,5.0,complimentary shuttle to / from both long beach airport and cruise terminal in san pedro. many dinig options with 2 blocks.,Brentwood,195
Best Western of Long Beach,maxienterprises,2.0,"Chose for cruise and stay option as we were taking cruise for Christmas. Was hopeful when I saw exterior, hopes plummeted when I checked in. Although numerous signs indicated under construction, hotel was dirty and poorly maintained. Huffy check in staff when I rejected initial room due to peeling wall paper, dated furnishings, overall appearance, only to see other room... More",Renton,1391
Best Western of Long Beach,Hilda B,5.0,"Good stay and price for the stay and cruise deal, I liked that the staff knew about carnival cruise date and time and the pick up and drop off for the cruise was another great reason for us to stay with best western",hemet,1938
Best Western of Long Beach,A Traveler,5.0,It was close to my Business meetings and Convention Center,hemet,1938
Best Western of Long Beach,Denis,3.0,Very Good hotel with clean spacious room and nice comfortable king bed. Plenty of car parking spaces. Reception staff very friendly and welcoming. Area around hotel a little sketchy but not too bad. Would stay here again if in Long Beach.,hemet,1938
Best Western of Long Beach,Lilfamilygetaway,3.0,"We just arrived on an international flight. Front desk was amazing,y helpful and gave us an earlier check I which we were greatful for. Rooms were clean and beds comfy. We loved the shuttle bus that took us to local places, drivers wee very helpful. Breakfast was good but get in early room fills up fast. We also liked the... More",Brisbane,200
Best Western of Long Beach,Mike J,4.0,If you are going on a cruise this hotel is perfectly located and near some good places to eat the night before. We were given great directions to everything and we would gladly chose this property again.,Eureka,499
Best Western of Long Beach,Joi W,5.0,"I have stayed with this Best Western on 5 occasions. Always a good experience. I have left my car there while on cruises and taken the shuttle, Martin drives the shuttle and is always helpful. The free breakfast offer several choices for hungry travelers. The dining area is clean and so are the rooms.",Clearlake,330
Best Western of Long Beach,gauravgg,3.0,The rooms were like any other best western. There's nothing extraordinary about the hotel. There's a liquor around the corner and a gas station. The Pizza Hut pick up place is across the street. The parking was fine. If you have no other option then it's alright to spend a night here.,Clearlake,330
Best Western of Long Beach,pvon,1.0,I do not understand how this hotel even is open. We booked this hotel through Southwest Airlines and when we arrived there was no electricity and no information about when it would be restored. There were other guests in the parking lot with their luggage. We cancelled our reservation immediately after a look at the neighborhood where the hotel is... More,Clearlake,330
Best Western of Long Beach,Linda M,4.0,"We stayed in the two room 4 queen bed room and our family of 5 had plenty of room to spread out. Beds were comfy and dark - great for sleeping! It was quiet. Breakfast was ok, showers were hot. Front desk friendly. Overall good stay .",Clearlake,330
Best Western of Long Beach,Paniz K,5.0,"I booked the best western hotel in long beach , I was really happy about my stay at this hotel.The reason I booked this hotel was because was very close to the place I had an interview for my job. It was very clean hotel.The staff and manager were very nice and let me to check out few hours later.",Clearlake,330
Best Western of Long Beach,4hoodz,4.0,"Stayed here one night because we like Best Western and it was close to the cruise port. The most comfortable bed we have ever slept on, quiet rooms and clean bathroom. Gas station/convenience store just across the street and a few other stores too. Good breakfast with delicious coffee and friendly staff. The shuttle to the cruise ship was full,... More",Graham,622
Best Western of Long Beach,cndwhite2308,3.0,"Best Western of Long Beach is in a older section of town with a public train stop directly out the front of the hotel. Hotel is average nothing bad nothing great. Wish we would have looked more at the B/W at the convention center, it is within walking distance to many attractions while this one was not. This hotel was... More",Graham,622
Best Western of Long Beach,L4L,1.0,"There are other options---look! Group of 8 ended up choosing this hotel, before departing on a cruise. Upon arrival, I noticed the guy at the front desk uniform was not presentable. Uniform had all type of flakes white stuff on it. The rooms are soooooo old. Doors repainted, hallways drowning with air freshener (covering up a smell), furniture in... More",Chicago,309
Best Western of Long Beach,Keith L,5.0,"First time in here best western. It is quite impress me. Room is nice and clean. Complimentary shuttle to convention centre. Staffs here are nice and friendly. They are professional and do their job right and perfect. Especially the front desk Brian, Ryan, Juan and Marco. For the price vs what I get. Excellent service and two thumbs up are... More",Markham,959
Best Western of Long Beach,Mike J,4.0,"was cruising the next day. they shuttle to the terminal. left behind my tux in the room, they went back and got it for me. not close to any good restaurants, but close to the train, which will get you there.",Markham,959
Best Western of Long Beach,Vicky B,5.0,"Friendly and very helpful staff. Clean room, good facilities, great breakfast with make your own pancakes and waffles available. Pool area was clean and in good repair. Great location for the metro (station right outside) and access to Long beach and Hollywood/LA itself.",Lancing,842
Best Western of Long Beach,voyager005,4.0,We thought we'd spend the weekend on Catalina Island. But there were no hotel bargains and besides parking our car by the pier would have cost 20+ per day. So we discovered this hotel which provides free hotel parking and a shuttle service to and from the Queen Mary which we toured. From the hotel they also provided us a... More,Toronto,1708
Best Western of Long Beach,Lindsikins,3.0,"My husband and I stayed here for one night before taking the Catalina Express the following morning. The room was clean and the staff was friendly. The bed was not particularly comfortable. The continental breakfast was nothing special, but it got the job done. Having many food allergies, I appreciated the wide variety of breakfast options. I would stay here... More",Toronto,1708
Best Western of Long Beach,YucapiaSuzanne,5.0,"I stayed here a few years back and although my stay was pleasant the rooms were old and worn, carpets not in good shape.I was pleasantly surprised to to see the changes since then. I stayed in a lovely suite that was so nice I thought I was at a different hotel. The front desk clerks were very nice and... More",Yucapia,1897
Best Western of Long Beach,Jim W,5.0,Second time staying at this hotel. Staff was friendly and accommodating to requests. Will definitely stay again. Shuttle vans are available to take you to convention center or to cruise terminal if you are catching a cruise out of Long Beach.,Rohnert Park,1427
Best Western of Long Beach,Laney L,1.0,"Nasty, disgusting carpet! My 1-year-old, 3-year-old, husband, and myself walked around the room for about 5 minutes and realized our feet were turning BLACK from the carpet. Gross!!! It was also sticky. You can tell they never clean it. I could have stayed cleaner walking here from the runway at LAX. The bathroom smelled like someone locked themselves in there... More",Rohnert Park,1427
Best Western of Long Beach,Susan R,3.0,"The hotel was very clean, staff was friendly. It is in an older part of town but there were plenty of places to eat or order in. Would stay again. Nice pool area and breakfast was plentiful. it is in close proximity to the Aquarium and the Queen Mary. We visited both.",Rohnert Park,1427
Best Western of Long Beach,A Traveler,4.0,"Pros: Great house-keeping, free breakfast and parking, right outside the metro station, gas station and laundry service Cons: Breakfast area (not seating) is small that people keep bumping into each other only one washer and dryer for guests slowestttttt elevator and the condition of the stairs was questionable the hallway doors would close with a loud bang (pity the people in rooms closer to these doors) Personal con: Our room door kept getting stuck in the carpet A/C while kept at High (not auto) kept switching off and on throughout the night!",Rohnert Park,1427
Best Western of Long Beach,A Traveler,4.0,"Comfortable / Relaxed stay. Staff friendly and helpful. Convenient breakfast hours, nice item selection.",Rohnert Park,1427
Best Western of Long Beach,lovetovaykay,4.0,"This hotel is very nice. Doesn't look like much when you first get here, but the staff is very helpful and accomodating. There is a Lpng Beach airport, and cruise port shuttle from this hotel. That was perfect because we rented a car to get around the day before the cruise. When I returned the car I was able to... More",Rohnert Park,1427
Best Western of Long Beach,Anthony G,1.0,The front desk lied to us when we checked in and said we had a park and cruise package and the next morning they said we didn't have the package and the front desk manager was very vulgar and rude with us saying its our fault and too bad so sad. Very unprofessional.,Las Vegas,851
Best Western of Long Beach,tygerstile,2.0,"Stayed a night with the extended family. There were 10 of us total so we ended up with joining rooms. Weird part 1 was the second room didn't have a door that lead to the hallway. I didn't do the check in so I can comment on that. The room itself was decent. We had two queen beds, a bathroom,... More",Lancaster,841
Best Western of Long Beach,A Traveler,3.0,Room smelled terrible and carpet dirty. I wouldn't stay here again,Lancaster,841
Best Western of Long Beach,Glenda A,1.0,"If you are planning on staying at BW of Long Beach before your cruise out of Port of Long Beach, I highly recommend that you stay somewhere else. The location is scary, our room looked like it had not been vacuumed in months. I was told we would get shuttled to the Port of Long Beach for our cruise and... More",Florence,528
Best Western of Long Beach,bearstate1,4.0,"although from the outside this property may look a little dated, the rooms are actually big and comfortable. The beds are comfortable, everything works fine and the breakfast offers eggs and sausage, along with yogurt, breads and waffles. There were lots of places around the property to eat and had access to most freeways.",San Francisco,1484
Best Western of Long Beach,zach c,5.0,Got in early from our cruise. No rooms available at the time. Left our name and number with the front desk and they had a room ready by the time we were done with lunch. Awesome! The neighborhood surrounding the hotel might make some question their safety. But. We had none of those feelings at all. After you get over... More,San Francisco,1484
Best Western of Long Beach,George S,5.0,Stayed at this hotel as a pre-stage for the cruise. Erika and Martin were great as hosts for the stay. This included in the price of the room was parking our car in the garage and shuttle service to cruise line. Breakfast was excellent also. The restaurants in the area are local based but we called in pizza and wings... More,Phoenix,1283
Best Western of Long Beach,Beverly T,3.0,The hotel is being upgraded holes they will changing mattresses. I have a bad back so the mattress was to soft. Other than than everyone was very nice. I was the last one to check in for the night I front desk waited for me,Phoenix,1283
Best Western of Long Beach,A Traveler,4.0,Staff was very friendly. No wait to check in or out. The room was clean. My only issue would be that the sink and toilet were very low. It almost looked like it had been built with children in mind.,Phoenix,1283
Best Western of Long Beach,Y8563PCjamesm,4.0,"great stay especially if you going on a cruise ship out of long beach...great airport transfers beds were soft and staff was pleasant. pool was clean, what more can I say , they has some construction, however it didn't bother us.",Phoenix,1283
Best Western of Long Beach,mxaria,4.0,We stayed here on June 2012. We had to book a room from this hotel because there wasn't anything else in our price and location range. Nice staff and clean rooms. Big minus from not having outdoor pool. Beach was close but dirty. Long Beach had really good restaurants and there was a nice caf place just right next to... More,Phoenix,1283
Best Western of Long Beach,BusyBeeEmily,1.0,"Everywhere I looked in our room and the hotel there were problems. The carpet was peeling up and torn in many places, there was a huge stain next to the bed that looked like it could be blood, the wallpaper was falling off (in our bathroom there was mold on the wallpaper by the sink), it smelled bad everywhere except... More",Farmington,514
Best Western of Long Beach,Rusty M,3.0,"The hotel is a little run down and in a rough part of town. However, they are remodeling so it will surely help. My kids liked the heated pool in January. Too cold for me but not them. The staff was helpful and the breakfast was good enough. No roll away beds here. They just don't do them.",Farmington,514
Best Western of Long Beach,174heather,5.0,"Thank you to all the staff that helped our stay easy and efficient, We stayed for only one evening to get on our cruise ship the next morning. They were prompt at getting us there and prompt with picking us up. Martin our driver was very informational. We would definitely stay again. Thank you!",Bend,140
Best Western of Long Beach,LGS58,3.0,"Wonderful under cover parking. The staff are helpful, very pleasant, were organized and efficient. The hotel is also close to the convention center and not far from the beach. Everything worked well, TV airconditioner, lights. Bed was comfortable.",Bend,140
Best Western of Long Beach,Lenny C,1.0,"Very limited parking, High gang/criminal element. Do NOT bring children here! Staff seems uninterested in helping you solve any problems or objections you might have. Spend the extra 40 dollars or so a night to secure a hotel close by in a better area.",Bend,140
Best Western of Long Beach,Belinda A,2.0,Hotel is in a very bad area of town. Gunshots are heard regularly. Homeless and druggies walking around hotel. Police had drawn gun on a man in alley behind hotel upon our arrival and I was scared to get out of car. Elevator stopped working for a time and we had to take stairs to haul luggage. Dark dingy hotel.... More,Bend,140
Best Western of Long Beach,A Traveler,5.0,Great breakfast,Bend,140
Best Western of Long Beach,EDAhlstrom,4.0,"We tried staying two nights and wanted to purchase the park and cruise package, but to do so we had to make two reservations. Then when we arrived they had the rooms confused so we had 5 rooms the first night and 3 the second because of the reservations (we need 4 both nights), but the staff and manager worked... More",Tropic,1717
